DistrictId,WardId,StreetId,Size,Rooms,Toilets,Type,FurnishingSell,Urgent,Price
20,251,2484,60.0,2,2,Chung cư,,1,2230000000.0
20,254,2511,86.0,3,2,Chung cư,,0,3849000000.0
20,251,2484,85.0,2,2,Chung cư,,0,3150000000.0
15,178,1770,67.0,2,1,Chung cư,Nội thất đầy đủ,1,3300000000.0
2,13,148,62.0,2,0,Officetel,,0,2950000000.0
8,89,832,79.0,3,2,Chung cư,Hoàn thiện cơ bản,0,2290000000.0
2,13,121,106.0,3,2,Chung cư,Nội thất đầy đủ,0,5300000000.0
9,107,560,70.0,2,2,Chung cư,Nội thất đầy đủ,0,3250000000.0
1,5,47,30.0,1,1,Chung cư,Nội thất đầy đủ,0,3400000000.0
19,240,2295,65.0,2,2,Chung cư,,0,2700000000.0
8,89,827,67.0,2,1,Chung cư,Hoàn thiện cơ bản,0,2270000000.0
9,102,902,60.0,2,2,Chung cư,Hoàn thiện cơ bản,0,2800000000.0
18,227,2140,90.0,3,2,Chung cư,Hoàn thiện cơ bản,0,6350000000.0
13,165,1518,56.0,2,2,Chung cư,Nội thất đầy đủ,1,2200000000.0
14,166,1546,84.0,2,2,Chung cư,,0,4480000000.0
15,190,1839,80.0,2,2,Chung cư,Hoàn thiện cơ bản,0,7300000000.0
13,160,1465,72.0,2,1,Chung cư,,0,2350000000.0
20,265,2563,67.0,2,2,Chung cư,,0,1250000000.0
19,245,2373,67.0,2,2,Chung cư,Nội thất đầy đủ,1,3110000000.0
8,86,759,70.0,2,2,Chung cư,,0,2750000000.0
8,87,802,98.0,3,2,Chung cư,,0,3270000000.0
5,55,455,86.0,2,1,Chung cư,,0,4600000000.0
20,260,2536,50.0,2,2,Chung cư,,0,1440000000.0
7,78,665,125.0,3,2,Chung cư,,0,6850000000.0
4,37,349,105.0,3,2,Chung cư,,0,4250000000.0
7,74,583,85.0,2,2,Chung cư,Hoàn thiện cơ bản,0,1930000000.0
7,82,732,95.0,3,2,Chung cư,,0,5300000000.0
17,220,2083,89.0,2,2,Chung cư,,0,3800000000.0
2,13,148,64.0,2,2,Chung cư,,0,3650000000.0
8,89,827,57.0,2,2,Chung cư,,0,1370000000.0
8,89,832,75.0,3,2,Chung cư,Hoàn thiện cơ bản,0,2140000000.0000002
8,87,802,110.0,3,2,Chung cư,,0,3600000000.0
8,87,802,30.0,1,1,Officetel,,0,1650000000.0
8,87,802,107.0,2,2,Chung cư,,0,5500000000.0
8,87,785,67.0,2,2,Chung cư,,0,2350000000.0
2,16,180,59.0,2,2,Chung cư,Hoàn thiện cơ bản,0,2150000000.0
12,153,1349,68.0,2,2,Chung cư,,0,3100000000.0
8,86,759,92.0,3,2,Chung cư,,0,3790000000.0
20,254,2511,58.0,2,1,Chung cư,Nội thất đầy đủ,0,4450000000.0
17,219,2080,60.0,1,1,"Tập thể, cư xá",,0,2780000000.0
20,260,2539,83.0,3,2,Chung cư,Hoàn thiện cơ bản,0,2850000000.0
8,98,875,50.0,1,1,Chung cư,Hoàn thiện cơ bản,0,1450000000.0
20,260,2539,83.0,3,2,Chung cư,,0,2850000000.0
7,78,666,68.0,1,1,Chung cư,Hoàn thiện cơ bản,0,2600000000.0
19,240,2295,91.0,3,2,Chung cư,,0,3250000000.0
8,89,832,79.0,3,2,Chung cư,Hoàn thiện cơ bản,0,2280000000.0
9,102,902,69.0,2,2,Chung cư,Hoàn thiện cơ bản,0,2800000000.0
8,86,759,79.0,2,2,Chung cư,,0,3350000000.0
7,75,601,86.0,2,2,Chung cư,Nội thất cao cấp,0,3200000000.0
19,240,2295,94.0,3,2,Chung cư,Nội thất cao cấp,0,4099999999.9999995
14,166,1546,80.0,2,2,Chung cư,Hoàn thiện cơ bản,0,3700000000.0
15,182,1795,62.0,2,0,Chung cư,,0,2250000000.0
8,86,759,85.0,3,2,Chung cư,,0,3700000000.0
24,312,2756,113.0,3,2,Chung cư,Nội thất đầy đủ,0,6900000000.0
8,89,832,75.0,3,2,Chung cư,,0,2100000000.0
18,227,2149,74.0,2,2,Chung cư,Nội thất đầy đủ,0,4300000000.0
13,165,1525,66.0,2,2,Chung cư,Nội thất đầy đủ,0,3000000000.0
20,254,2511,78.0,2,2,Chung cư,Nội thất đầy đủ,0,3700000000.0
14,171,1664,120.0,4,3,Chung cư,,0,3200000000.0
24,312,2756,65.0,2,0,Chung cư,,0,3500000000.0
14,170,1639,50.0,2,0,Chung cư,,0,1950000000.0
24,312,2756,113.0,3,3,Chung cư,Nội thất cao cấp,0,6900000000.0
8,86,759,74.0,2,2,Chung cư,Nội thất đầy đủ,0,2800000000.0
7,79,686,70.0,2,2,Chung cư,Nội thất cao cấp,0,3000000000.0
7,74,589,46.0,1,1,Chung cư,,0,1750000000.0
2,17,184,53.0,2,2,Chung cư,Hoàn thiện cơ bản,0,2800000000.0
8,86,759,79.0,2,2,Chung cư,,0,3320000000.0
14,166,1546,81.0,2,0,Chung cư,,0,3700000000.0
24,312,2756,105.0,3,2,Chung cư,Bàn giao thô,0,4900000000.0
20,260,2539,70.0,2,2,Chung cư,,0,2550000000.0
12,153,1349,58.0,2,1,Chung cư,,0,2250000000.0
9,107,944,88.0,3,2,Chung cư,Nội thất đầy đủ,0,4099999999.9999995
20,262,2547,85.0,2,2,Chung cư,Hoàn thiện cơ bản,0,2650000000.0
12,151,1314,53.0,2,1,Chung cư,,0,1400000000.0
4,36,344,60.0,2,1,Chung cư,Nội thất đầy đủ,0,3550000000.0
19,243,2341,70.0,2,2,Chung cư,Hoàn thiện cơ bản,0,2100000000.0
8,98,880,74.0,2,2,Chung cư,,0,2650000000.0
8,98,880,74.0,2,2,Chung cư,,0,2300000000.0
9,106,939,50.0,1,0,Chung cư,Hoàn thiện cơ bản,0,1180000000.0
19,249,2456,56.0,1,1,Chung cư,Nội thất đầy đủ,0,1500000000.0
14,166,1546,85.0,3,2,Chung cư,,0,2700000000.0
14,166,1546,80.0,2,2,Chung cư,Hoàn thiện cơ bản,0,3800000000.0
19,247,2418,83.0,3,2,Chung cư,,0,3670000000.0
20,260,2539,70.0,2,2,Chung cư,Nội thất cao cấp,0,2600000000.0
7,74,583,85.0,2,2,Chung cư,Nội thất cao cấp,0,1900000000.0
9,102,902,70.0,2,0,Chung cư,Nội thất cao cấp,1,2950000000.0
19,245,2373,95.8,2,2,Chung cư,,0,5300000000.0
19,240,2295,84.0,3,2,Chung cư,Nội thất đầy đủ,1,3250000000.0
9,102,902,60.0,2,0,Chung cư,Nội thất cao cấp,1,2500000000.0
19,240,2295,65.0,2,2,Chung cư,,0,2700000000.0
8,87,802,78.0,2,2,Chung cư,,0,3900000000.0
20,260,2536,55.0,2,2,Chung cư,Hoàn thiện cơ bản,0,1520000000.0
20,260,2536,78.0,3,3,Chung cư,Hoàn thiện cơ bản,0,1990000000.0
19,249,2456,56.0,1,1,Chung cư,,0,1500000000.0
7,78,666,38.0,1,1,Officetel,Nội thất cao cấp,0,2120000000.0
19,245,2373,63.0,2,1,Chung cư,Nội thất đầy đủ,1,3380000000.0
19,245,2373,86.0,3,3,Chung cư,Nội thất cao cấp,0,6300000000.0
20,260,2536,50.0,2,2,Chung cư,Nội thất đầy đủ,0,1420000000.0
12,147,1269,66.0,2,1,Chung cư,Hoàn thiện cơ bản,0,1950000000.0
10,125,1108,88.0,2,2,Chung cư,,0,5300000000.0
19,245,2373,53.2,1,1,Chung cư,Nội thất đầy đủ,1,3000000000.0
20,260,2536,50.0,2,2,Chung cư,,0,1420000000.0
20,260,2536,55.0,2,2,Chung cư,Hoàn thiện cơ bản,0,1530000000.0
19,245,2373,68.0,2,2,Chung cư,,1,3000000000.0
9,107,944,54.0,2,1,Chung cư,,0,2100000000.0
14,166,1537,56.0,2,1,Chung cư,,0,1750000000.0
14,166,1546,75.0,2,2,Chung cư,,0,3400000000.0
19,245,2373,104.0,3,3,Chung cư,Nội thất cao cấp,0,5200000000.0
14,166,1537,75.0,3,2,Chung cư,Hoàn thiện cơ bản,0,2690000000.0
17,217,2058,105.0,2,2,Chung cư,,0,6100000000.0
17,217,2065,53.1,1,1,Chung cư,,0,3800000000.0
7,74,583,75.91,2,2,Chung cư,Nội thất đầy đủ,0,2500000000.0
19,245,2373,88.0,2,2,Chung cư,,1,4260000000.0
14,166,1546,63.0,2,1,Chung cư,,0,3200000000.0
7,74,583,49.0,1,1,Chung cư,Nội thất cao cấp,0,1800000000.0
17,217,2058,110.0,3,2,Chung cư,,0,6500000000.0
17,212,2021,88.0,2,2,Chung cư,Nội thất cao cấp,0,5350000000.0
16,204,1954,75.0,2,2,Chung cư,,0,4250000000.0
9,102,902,69.0,2,2,Chung cư,Nội thất cao cấp,0,3350000000.0
4,32,326,70.0,2,1,Chung cư,,0,4000000000.0
19,245,2373,85.0,2,2,Chung cư,,1,4415000000.0
14,166,1546,63.0,2,1,Chung cư,Hoàn thiện cơ bản,0,3200000000.0
9,102,902,101.0,3,0,Chung cư,,0,6500000000.0
8,89,829,63.8,2,2,Chung cư,Nội thất đầy đủ,0,1630000000.0
9,100,893,70.0,2,2,Chung cư,,0,4300000000.0
16,202,1943,48.0,2,2,"Căn hộ dịch vụ, mini",,0,4650000000.0
7,76,608,57.0,2,1,Officetel,Hoàn thiện cơ bản,0,2800000000.0
16,196,1875,75.0,2,2,Chung cư,,0,3950000000.0
7,76,608,38.0,1,1,Chung cư,,0,1800000000.0
19,245,2373,96.0,2,2,Chung cư,,1,5060000000.0
24,312,2756,60.0,2,1,Chung cư,Hoàn thiện cơ bản,0,1800000000.0
2,13,148,97.0,3,2,Chung cư,Nội thất cao cấp,0,4900000000.0
13,157,1425,64.0,2,2,Chung cư,Nội thất đầy đủ,0,2150000000.0
7,76,608,38.0,1,1,Officetel,Nội thất đầy đủ,1,1900000000.0
4,38,353,93.0,2,2,Chung cư,,0,4300000000.0
9,102,902,59.0,2,0,Chung cư,,0,3200000000.0
9,102,902,52.0,2,1,Chung cư,Nội thất cao cấp,0,2000000000.0
16,211,2016,65.0,2,1,Chung cư,,0,2300000000.0
7,74,588,75.0,2,2,Chung cư,Nội thất đầy đủ,1,3200000000.0
12,143,1228,73.0,2,0,Chung cư,Hoàn thiện cơ bản,0,1980000000.0
10,125,1109,70.0,2,2,Chung cư,,1,5000000000.0
9,107,563,50.0,2,1,Chung cư,Nội thất đầy đủ,0,1800000000.0
9,104,920,98.0,3,2,Chung cư,Nội thất cao cấp,0,2990000000.0
9,104,920,79.0,2,2,Chung cư,Nội thất cao cấp,0,2550000000.0
19,243,2351,82.0,2,2,Chung cư,,1,2450000000.0
16,200,1915,88.0,2,2,Chung cư,,0,3500000000.0
9,102,902,70.0,2,2,Chung cư,Hoàn thiện cơ bản,0,3500000000.0
24,312,2756,124.0,3,2,Chung cư,Nội thất cao cấp,0,3600000000.0
19,240,2304,48.0,1,1,Chung cư,Nội thất đầy đủ,1,1700000000.0
7,78,666,52.8,1,1,Officetel,Hoàn thiện cơ bản,0,2400000000.0
7,78,666,26.0,1,1,Officetel,Hoàn thiện cơ bản,0,1400000000.0
7,78,664,28.0,1,1,Chung cư,,0,1500000000.0
9,102,902,73.0,2,2,Chung cư,Hoàn thiện cơ bản,0,3700000000.0
9,102,902,37.0,1,1,Chung cư,Hoàn thiện cơ bản,1,1850000000.0
18,239,2287,32.0,2,1,Chung cư,,0,1200000000.0
8,87,802,115.0,2,2,Chung cư,,0,4200000000.0
8,87,802,30.0,1,1,Officetel,,0,1600000000.0
9,102,902,60.0,2,2,Chung cư,Hoàn thiện cơ bản,0,2500000000.0
7,76,608,56.0,2,1,Chung cư,Nội thất cao cấp,0,3300000000.0
19,250,2475,80.0,3,2,Chung cư,Nội thất đầy đủ,0,6300000000.0
12,151,1314,53.0,2,2,Chung cư,Nội thất đầy đủ,1,960000000.0
8,88,814,71.0,2,2,Chung cư,Nội thất đầy đủ,0,1610000000.0
8,86,759,64.0,2,2,Chung cư,Nội thất đầy đủ,1,1780000000.0
12,151,1314,58.0,2,2,Chung cư,,1,1700000000.0
14,167,1565,63.0,2,2,Chung cư,Nội thất cao cấp,0,2990000000.0
8,96,862,54.0,2,0,Duplex,Hoàn thiện cơ bản,0,2870000000.0
9,102,902,67.0,2,2,Chung cư,Nội thất cao cấp,0,3300000000.0
12,153,1349,49.0,1,1,Chung cư,Hoàn thiện cơ bản,0,1850000000.0
8,98,875,69.0,2,2,Chung cư,,0,1780000000.0
9,100,893,59.0,2,2,Chung cư,Hoàn thiện cơ bản,0,2900000000.0
6,69,547,101.0,2,2,Chung cư,,0,3000000000.0
12,151,1314,65.0,2,2,Chung cư,,1,1970000000.0
8,86,759,85.0,3,2,Chung cư,,0,3700000000.0
13,165,1519,68.0,2,2,Chung cư,Nội thất đầy đủ,0,2820000000.0
12,151,1313,65.0,2,0,Chung cư,,0,2550000000.0
12,151,1314,50.0,2,0,Chung cư,,0,1660000000.0
8,89,832,62.0,2,2,Chung cư,Hoàn thiện cơ bản,1,1880000000.0
18,238,2267,30.0,1,1,"Căn hộ dịch vụ, mini",,1,750000000.0
19,248,2424,53.0,1,1,Chung cư,Nội thất đầy đủ,1,2500000000.0
12,153,1349,58.0,2,1,Chung cư,,0,2250000000.0
8,89,832,53.0,2,2,Chung cư,Nội thất đầy đủ,1,1690000000.0
19,245,2373,85.0,2,2,Chung cư,Hoàn thiện cơ bản,0,4600000000.0
16,201,1930,94.0,3,2,Chung cư,,0,3700000000.0
7,82,732,68.0,2,1,Chung cư,,0,3600000000.0
8,88,816,68.0,2,2,Chung cư,Nội thất cao cấp,0,3600000000.0
9,102,902,82.0,3,2,Chung cư,Nội thất cao cấp,1,4200000000.0
7,82,732,68.0,2,2,Chung cư,,0,3600000000.0
7,76,608,99.0,2,2,Chung cư,Hoàn thiện cơ bản,0,5800000000.0
7,76,608,97.0,2,2,Chung cư,Nội thất đầy đủ,0,6100000000.0
18,225,2122,50.0,1,1,Chung cư,Nội thất đầy đủ,0,2150000000.0
20,262,2547,86.0,2,2,Chung cư,Nội thất đầy đủ,0,450000000.0
5,51,431,65.7,4,1,Chung cư,,0,3290000000.0
14,166,1546,61.0,2,1,Chung cư,,0,3200000000.0
19,245,2373,71.0,2,2,Chung cư,Nội thất đầy đủ,0,3700000000.0
8,89,827,55.0,2,2,Chung cư,,0,1800000000.0
9,102,902,60.0,2,2,Chung cư,Hoàn thiện cơ bản,0,2400000000.0
19,240,2295,53.0,2,1,Chung cư,Nội thất cao cấp,1,2650000000.0
13,157,1425,69.0,2,2,Chung cư,,0,2150000000.0
18,238,2267,30.0,1,1,Chung cư,,0,800000000.0
13,157,1425,57.0,2,2,Chung cư,Hoàn thiện cơ bản,0,1850000000.0
13,157,1425,70.0,2,2,Chung cư,,0,2049999999.9999998
11,141,1217,65.0,2,2,Chung cư,,0,2900000000.0
11,141,1216,100.0,3,2,Chung cư,,0,7000000000.0
7,74,583,62.0,2,2,Chung cư,Hoàn thiện cơ bản,1,2250000000.0
7,74,589,88.0,2,2,Chung cư,Hoàn thiện cơ bản,0,2880000000.0
20,252,2486,55.0,2,2,Chung cư,Hoàn thiện cơ bản,0,980000000.0
4,38,353,93.0,2,0,Chung cư,,0,4300000000.0
12,151,1314,69.0,3,2,Chung cư,,0,1750000000.0
24,312,2756,62.0,2,1,Chung cư,Hoàn thiện cơ bản,0,1700000000.0
8,88,814,60.0,2,2,Chung cư,Nội thất cao cấp,0,2200000000.0
24,310,2748,45.0,1,1,"Căn hộ dịch vụ, mini",Hoàn thiện cơ bản,0,2200000000.0
14,166,1536,64.0,2,2,Chung cư,Nội thất đầy đủ,0,1800000000.0
16,211,2016,65.0,2,0,Chung cư,,0,2300000000.0
14,166,1546,61.0,2,0,Chung cư,,0,3000000000.0
18,238,2262,94.0,3,2,Chung cư,Nội thất cao cấp,0,4390000000.0
20,251,2484,69.0,2,2,Chung cư,Nội thất cao cấp,1,2450000000.0
20,251,2484,59.0,2,2,Chung cư,Nội thất cao cấp,1,2150000000.0
20,251,2484,59.0,2,2,Chung cư,Nội thất cao cấp,0,2150000000.0
20,251,2484,114.0,3,2,Chung cư,Nội thất cao cấp,1,4120000000.0
9,104,914,40.0,2,1,Chung cư,,1,1050000000.0
12,151,1314,65.0,2,2,Chung cư,,0,1900000000.0
18,239,2287,56.0,2,0,Chung cư,,0,1700000000.0
20,254,2511,40.0,1,1,Chung cư,Hoàn thiện cơ bản,0,1150000000.0
19,249,2458,64.0,2,2,Chung cư,,0,2400000000.0
9,102,902,33.0,1,1,Chung cư,Hoàn thiện cơ bản,1,1430000000.0
7,74,589,60.0,2,1,Chung cư,,0,2100000000.0
17,219,2079,99.0,3,2,Chung cư,Nội thất cao cấp,0,7500000000.0
7,78,665,85.0,2,1,Chung cư,Nội thất đầy đủ,0,5500000000.0
9,100,893,59.0,2,1,Chung cư,Hoàn thiện cơ bản,1,2500000000.0
10,125,1106,70.0,2,2,Chung cư,Nội thất cao cấp,0,5490000000.0
8,89,832,66.0,2,2,Chung cư,Nội thất đầy đủ,0,2100000000.0
2,16,180,56.0,2,2,Chung cư,Nội thất cao cấp,0,2350000000.0
2,16,180,56.0,2,2,Chung cư,Nội thất cao cấp,0,2350000000.0
8,86,759,68.0,2,0,Chung cư,,0,3310000000.0
18,235,2219,66.0,2,2,Chung cư,Nội thất đầy đủ,0,3350000000.0
9,104,925,67.0,2,2,Chung cư,Nội thất đầy đủ,0,3339000000.0
20,262,2547,82.0,2,2,Chung cư,Hoàn thiện cơ bản,0,3000000000.0
20,254,2511,60.0,2,1,Chung cư,Nội thất cao cấp,0,3500000000.0
9,100,893,67.0,2,0,Chung cư,Bàn giao thô,0,3700000000.0
8,98,875,69.0,2,2,Chung cư,Nội thất cao cấp,0,1900000000.0
20,262,2547,84.0,2,2,Chung cư,Hoàn thiện cơ bản,0,3100000000.0
12,143,1227,70.0,2,2,Chung cư,Nội thất đầy đủ,0,2200000000.0
13,155,1381,56.0,1,1,Chung cư,Nội thất cao cấp,0,5600000000.0
19,241,2313,71.0,2,2,Chung cư,,0,3330000000.0
8,98,880,73.0,2,2,Chung cư,,1,2190000000.0
8,98,880,89.0,2,2,Chung cư,,0,3250000000.0
8,98,880,73.0,2,2,Chung cư,,0,2250000000.0
8,98,880,73.0,2,2,Chung cư,,0,2550000000.0
8,98,880,73.0,2,2,Chung cư,,0,2250000000.0
8,98,880,73.0,2,2,Chung cư,,0,2250000000.0
8,98,880,73.0,2,2,Chung cư,,0,2300000000.0
8,98,880,72.25,2,2,Chung cư,,0,2480000000.0
15,188,1832,69.0,2,2,Chung cư,,1,3100000000.0
9,107,944,56.0,2,2,Chung cư,Nội thất đầy đủ,0,3200000000.0
6,72,567,30.0,2,2,Chung cư,,1,1300000000.0
19,245,2373,96.0,2,2,Chung cư,Nội thất cao cấp,0,6300000000.0
16,211,2016,65.0,2,1,Chung cư,Nội thất đầy đủ,0,2300000000.0
12,143,1227,92.0,2,2,Chung cư,Nội thất cao cấp,0,2500000000.0
6,68,541,33.0,1,0,Officetel,,1,1850000000.0
8,88,816,75.0,2,2,Chung cư,Hoàn thiện cơ bản,0,1250000000.0
8,89,827,62.0,2,2,Chung cư,,0,1470000000.0
8,89,832,51.0,2,0,Chung cư,Hoàn thiện cơ bản,0,1700000000.0
12,153,1349,58.0,2,1,Chung cư,,0,2400000000.0
8,86,759,55.0,2,1,Chung cư,Hoàn thiện cơ bản,0,2350000000.0
12,145,1255,42.0,2,1,Chung cư,Nội thất đầy đủ,0,1200000000.0
8,86,759,68.0,2,2,Chung cư,Hoàn thiện cơ bản,0,3250000000.0
19,247,2409,70.0,2,2,Chung cư,,0,3180000000.0
8,87,802,32.0,1,1,Officetel,Hoàn thiện cơ bản,0,1750000000.0
12,153,1349,50.0,2,1,Chung cư,,0,1900000000.0
15,193,1864,120.0,3,2,Chung cư,,0,5500000000.0
18,225,2124,89.0,2,2,Chung cư,,0,2750000000.0
8,89,827,62.0,2,2,Chung cư,Hoàn thiện cơ bản,0,1550000000.0
7,78,666,28.0,1,0,Officetel,,0,1500000000.0
19,245,2373,96.0,3,2,Chung cư,,1,3500000000.0
12,151,1313,71.0,2,0,Chung cư,,0,2800000000.0
12,151,1314,65.0,2,2,Chung cư,,0,1990000000.0
7,74,588,70.0,2,2,Chung cư,,0,2450000000.0
7,74,588,50.0,1,1,Chung cư,,0,1940000000.0
14,166,1536,64.0,2,2,Chung cư,Nội thất đầy đủ,0,1780000000.0
3,29,319,104.0,3,3,Chung cư,Nội thất đầy đủ,0,5500000000.0
14,166,1536,50.0,2,2,Chung cư,Hoàn thiện cơ bản,0,1580000000.0
4,36,344,75.0,2,2,Chung cư,,1,5400000000.0
8,88,816,49.0,1,0,Chung cư,,0,2450000000.0
4,32,326,80.0,2,2,Chung cư,,0,4000000000.0
8,98,880,79.0,2,2,Chung cư,Nội thất cao cấp,0,2390000000.0
14,171,1664,75.0,3,2,Chung cư,,0,2450000000.0
19,241,2313,62.0,2,2,Chung cư,,0,2350000000.0
19,249,2458,63.0,2,2,Chung cư,,0,2400000000.0
11,141,1216,97.0,3,2,Chung cư,,0,7100000000.0
7,74,589,124.0,3,2,Chung cư,Hoàn thiện cơ bản,0,3850000000.0
8,86,759,70.0,2,2,Chung cư,,0,2700000000.0
7,75,601,96.0,2,0,Chung cư,,0,3100000000.0
20,251,2484,113.0,3,2,Chung cư,Nội thất đầy đủ,0,3970000000.0
12,148,1292,54.0,2,2,Chung cư,Hoàn thiện cơ bản,0,1450000000.0
19,243,2351,82.0,2,2,Chung cư,,0,2450000000.0
19,249,2458,64.0,2,2,Chung cư,,0,2400000000.0
9,102,902,74.4,2,2,Chung cư,Nội thất cao cấp,0,3650000000.0
24,312,2755,78.0,2,2,Chung cư,Nội thất đầy đủ,0,2550000000.0
4,34,332,76.0,2,1,Chung cư,Hoàn thiện cơ bản,0,2700000000.0
5,58,475,75.0,2,0,"Tập thể, cư xá",,0,1750000000.0
24,310,2748,80.0,3,2,Chung cư,Nội thất cao cấp,0,4300000000.0
19,245,2373,95.8,2,2,Chung cư,,0,5300000000.0
18,238,2267,30.0,1,0,Chung cư,,0,800000000.0
7,73,579,69.0,2,2,Chung cư,Nội thất đầy đủ,0,2800000000.0
12,153,1349,50.0,1,1,Chung cư,,0,1900000000.0
7,73,576,70.0,2,2,Chung cư,Nội thất đầy đủ,0,3150000000.0
19,241,2313,62.0,2,2,Chung cư,,1,2200000000.0
19,245,2373,84.0,3,2,Chung cư,,0,4000000000.0
19,243,2341,70.0,2,2,Chung cư,,0,2100000000.0
14,166,1526,50.0,1,1,Chung cư,Hoàn thiện cơ bản,0,2920000000.0
9,102,902,59.0,2,0,Chung cư,,0,2900000000.0
14,166,1536,50.0,1,1,Chung cư,,0,1680000000.0
8,86,759,74.0,2,2,Chung cư,Nội thất đầy đủ,0,2800000000.0
11,131,1155,66.0,2,1,Chung cư,Bàn giao thô,0,2850000000.0
19,243,2341,106.0,3,2,Chung cư,,1,3500000000.0
20,260,2539,70.0,2,2,Chung cư,,0,2550000000.0
14,166,1546,63.0,2,0,Chung cư,,0,3200000000.0
8,86,759,73.0,2,2,Chung cư,,0,2790000000.0
12,151,1320,62.0,2,2,Chung cư,Nội thất đầy đủ,1,2300000000.0
20,260,2539,70.0,2,2,Chung cư,Nội thất cao cấp,0,2550000000.0
5,53,442,60.0,2,1,Chung cư,Hoàn thiện cơ bản,1,3350000000.0
14,166,1536,50.0,3,2,Chung cư,Nội thất cao cấp,0,2370000000.0
6,64,506,51.0,1,1,Chung cư,Hoàn thiện cơ bản,0,3450000000.0
6,64,506,69.0,2,2,Chung cư,,0,4600000000.0
2,13,148,55.0,2,2,Chung cư,,0,2700000000.0
20,260,2539,78.0,3,2,Chung cư,Nội thất đầy đủ,0,2750000000.0
8,86,759,85.0,3,2,Chung cư,,0,3700000000.0
19,247,2409,70.0,2,2,Chung cư,Nội thất cao cấp,0,3150000000.0
20,260,2539,65.0,2,2,Chung cư,Hoàn thiện cơ bản,0,2350000000.0
2,13,148,44.0,1,1,Chung cư,Nội thất đầy đủ,1,2500000000.0
19,246,2390,110.0,3,2,Chung cư,Hoàn thiện cơ bản,0,6000000000.0
20,260,2539,65.0,2,2,Chung cư,Hoàn thiện cơ bản,0,2350000000.0
2,16,180,61.0,2,2,Chung cư,,0,2200000000.0
20,260,2539,61.0,2,2,Chung cư,Hoàn thiện cơ bản,0,2300000000.0
24,312,2756,105.0,3,2,Chung cư,Bàn giao thô,0,5380000000.0
2,13,144,55.0,1,1,Chung cư,Hoàn thiện cơ bản,0,6000000000.0
9,100,893,34.0,1,0,Chung cư,,0,1990000000.0
8,87,802,37.0,2,0,Chung cư,,0,1580000000.0
17,216,2050,43.0,2,0,Chung cư,,0,1580000000.0
15,192,1849,32.0,2,2,Chung cư,,0,1450000000.0
6,68,538,70.0,2,2,Chung cư,,0,2200000000.0
4,36,344,44.0,2,2,Chung cư,,0,1650000000.0
17,218,2071,40.0,2,0,Chung cư,,1,1470000000.0
5,48,402,40.0,1,1,Chung cư,,0,2900000000.0
15,193,1864,42.0,2,0,Chung cư,,0,1750000000.0
8,88,816,30.0,2,2,Chung cư,,1,1650000000.0
7,73,576,30.0,2,0,Chung cư,,1,1790000000.0
18,239,2291,45.0,2,0,Chung cư,,1,1870000000.0
7,78,666,96.0,3,2,Chung cư,Hoàn thiện cơ bản,0,4800000000.0
7,74,583,90.01,2,2,Chung cư,,0,2100000000.0
7,74,583,71.0,2,2,Chung cư,Hoàn thiện cơ bản,0,2400000000.0
9,102,902,70.0,2,2,Chung cư,,0,2970000000.0
24,312,2756,70.0,2,2,Chung cư,Nội thất cao cấp,1,3900000000.0
19,245,2373,88.8,2,0,Chung cư,,0,4400000000.0
9,102,902,59.0,2,2,Chung cư,,0,2650000000.0
9,102,902,33.0,1,1,Chung cư,,0,1520000000.0
9,102,902,60.0,2,2,Chung cư,,0,2600000000.0
19,244,2363,74.0,2,2,Chung cư,,0,1500000000.0
24,312,2756,84.0,2,0,Chung cư,Nội thất cao cấp,0,4000000000.0
20,260,2536,55.0,2,2,Chung cư,Hoàn thiện cơ bản,0,1540000000.0
15,193,1864,66.0,2,2,Chung cư,,0,3950000000.0
20,262,2547,84.0,2,2,Chung cư,Hoàn thiện cơ bản,0,2700000000.0
14,166,1526,51.0,1,1,Chung cư,Hoàn thiện cơ bản,0,3027000000.0
2,16,180,60.0,2,2,Chung cư,,0,1600000000.0
9,102,902,60.0,2,1,Chung cư,Hoàn thiện cơ bản,0,3300000000.0
9,102,902,40.0,1,0,Chung cư,Hoàn thiện cơ bản,0,1620000000.0
7,78,666,69.9,2,2,Chung cư,Hoàn thiện cơ bản,0,3280000000.0
8,89,832,51.0,2,1,Chung cư,Hoàn thiện cơ bản,0,1750000000.0
10,125,1109,70.0,2,2,Chung cư,,1,5000000000.0
8,89,832,79.0,3,2,Chung cư,Hoàn thiện cơ bản,0,2250000000.0
8,89,827,57.0,2,2,Chung cư,Hoàn thiện cơ bản,0,1440000000.0
8,89,827,56.0,2,2,Chung cư,Hoàn thiện cơ bản,0,1290000000.0
8,89,827,57.0,2,2,Chung cư,Hoàn thiện cơ bản,0,1482000000.0
8,89,827,75.0,3,2,Chung cư,,0,1920000000.0
8,89,832,80.0,3,2,Chung cư,Nội thất đầy đủ,0,2400000000.0
8,89,827,62.0,2,2,Chung cư,Hoàn thiện cơ bản,0,1550000000.0
20,254,2511,100.0,3,2,Chung cư,,1,2500000000.0
17,215,2045,34.5,1,1,Chung cư,Hoàn thiện cơ bản,0,1800000000.0
11,141,1216,100.0,3,2,Chung cư,,0,7000000000.0
15,190,1839,72.0,2,0,Chung cư,,1,6550000000.0
7,74,589,124.0,3,2,Chung cư,,0,3850000000.0
9,104,920,79.0,2,2,Chung cư,Nội thất cao cấp,0,2550000000.0
