DistrictId,WardId,StreetId,Size,Rooms,Toilets,Floors,Type,FurnishingSell,Characteristics,Urgent,Price
16,209,1994,93.0,3,0,0,"Nhà ngõ, hẻm",,,0,7000000000.0
10,125,1108,68.0,3,3,0,Nhà phố liền kề,Nội thất đầy đủ,,0,3700000000.0
14,172,1667,60.0,3,3,2,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,Hẻm xe hơi,0,5390000000.0
15,179,1773,60.0,3,3,0,Nhà phố liền kề,Nội thất đầy đủ,Hẻm xe hơi,0,2800000000.0
3,25,286,47.0,3,2,0,Nhà phố liền kề,Nội thất đầy đủ,Hẻm xe hơi,1,1990000000.0
24,311,2752,56.0,2,1,2,"Nhà ngõ, hẻm",Bàn giao thô,Nhà nở hậu,0,970000000.0
22,290,2636,48.0,1,1,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,570000000.0
12,148,1292,51.0,4,4,4,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,4700000000.0
24,313,2759,87.0,2,2,2,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,4600000000.0
24,311,2753,38.0,2,2,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,1980000000.0
16,196,1873,62.0,4,5,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,5680000000.0
19,246,2404,35.0,2,2,2,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,3750000000.0
11,139,1206,53.0,4,3,4,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,,0,10000000000.0
19,250,2472,33.0,3,3,4,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,"Hẻm xe hơi,Nhà nở hậu",0,3990000000.0
12,148,1292,43.0,2,2,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,2650000000.0
15,182,1789,30.0,4,3,0,"Nhà ngõ, hẻm",Nội thất cao cấp,"Hẻm xe hơi,Nhà nở hậu",0,5500000000.0
14,168,1570,70.0,5,5,0,"Nhà ngõ, hẻm",,,0,5799000000.0
24,310,2748,56.0,2,1,1,"Nhà ngõ, hẻm",Bàn giao thô,,0,940000000.0
16,203,1949,79.0,4,4,4,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,,1,6800000000.0
16,208,1990,40.0,3,3,3,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,4700000000.0
18,225,2118,52.0,2,2,2,"Nhà ngõ, hẻm",Nội thất cao cấp,Hẻm xe hơi,0,4600000000.0
3,30,320,50.0,4,5,2,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,5320000000.0
14,172,1671,72.0,4,5,5,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,5400000000.0
16,211,2017,13.0,1,0,2,"Nhà ngõ, hẻm",,,0,1390000000.0
12,145,1252,21.0,2,1,1,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Hẻm xe hơi,0,1100000000.0
2,15,170,105.0,2,2,1,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,9000000000.0
9,108,970,60.0,2,1,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,3900000000.0
1,10,113,23.63,1,0,0,"Nhà ngõ, hẻm",,,0,3700000000.0
12,147,1266,52.0,4,5,3,"Nhà ngõ, hẻm",Nội thất cao cấp,Hẻm xe hơi,0,4550000000.0
19,246,2404,48.0,3,2,2,"Nhà ngõ, hẻm",Nội thất cao cấp,,0,4890000000.0
12,153,1347,105.0,4,4,4,"Nhà ngõ, hẻm",Nội thất cao cấp,Hẻm xe hơi,0,7000000000.0
20,253,2491,80.0,3,2,1,"Nhà mặt phố, mặt tiền",,,0,1240000000.0
18,232,2200,62.0,5,5,4,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,8000000000.0
2,15,170,85.3,5,6,4,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,Hẻm xe hơi,0,10800000000.0
12,152,1321,64.0,6,5,5,Nhà phố liền kề,,,0,5300000000.0
15,193,1867,46.2,1,2,0,"Nhà ngõ, hẻm",,,0,9000000000.0
10,125,1109,95.0,5,5,5,"Nhà ngõ, hẻm",Nội thất cao cấp,"Nhà nở hậu,Hẻm xe hơi",0,14700000000.0
13,164,1512,32.0,2,2,3,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,1670000000.0
9,105,928,83.0,5,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,6500000000.0
8,97,868,60.0,2,1,1,"Nhà ngõ, hẻm",Nội thất đầy đủ,Nhà nở hậu,0,2760000000.0
13,162,1492,60.0,3,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,4800000000.0
18,238,2261,110.0,10,0,5,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,15200000000.0
16,210,2007,69.0,4,4,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,1,6396000000.0
12,147,1269,109.0,3,3,2,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,5300000000.0
15,181,1783,89.0,3,0,2,"Nhà ngõ, hẻm",,"Hẻm xe hơi,Nhà nở hậu",0,11600000000.0
10,125,1109,30.0,2,3,3,"Nhà ngõ, hẻm",Nội thất cao cấp,Hẻm xe hơi,1,6500000000.0
6,69,547,50.0,3,0,3,"Nhà mặt phố, mặt tiền",,,0,10190000000.0
19,247,2421,40.0,2,2,0,"Nhà ngõ, hẻm",Nội thất cao cấp,Hẻm xe hơi,0,4200000000.0
16,196,1875,48.0,4,4,0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Hẻm xe hơi,0,7496000000.0
18,235,2214,32.0,2,2,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,7250000000.0
12,147,1269,56.0,2,1,0,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,3600000000.0
16,203,1949,72.0,4,0,5,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,Hẻm xe hơi,0,6000000000.0
15,180,1777,50.0,3,2,0,"Nhà ngõ, hẻm",Nội thất đầy đủ,Nhà nở hậu,0,5300000000.0
19,242,2328,70.0,2,2,0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,"Nhà nở hậu,Hẻm xe hơi",1,6393000000.0
13,162,1491,53.0,4,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,2600000000.0
16,206,1975,66.0,4,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,7150000000.0
7,77,624,33.0,2,2,2,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,"Hiện trạng khác,Nhà nở hậu",0,2200000000.0
16,198,1896,60.0,4,0,0,"Nhà ngõ, hẻm",,,0,5850000000.0
16,200,1913,36.0,4,4,5,"Nhà ngõ, hẻm",Nội thất cao cấp,,1,5800000000.0
19,241,2309,100.4,2,2,2,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,"Nhà nở hậu,Hẻm xe hơi",0,8000000000.0
12,148,1281,80.0,5,5,4,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,6500000000.0
19,246,2403,40.0,4,5,3,"Nhà ngõ, hẻm",Nội thất cao cấp,"Hẻm xe hơi,Nhà nở hậu",1,4950000000.0
16,206,1974,26.0,2,2,2,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,Hẻm xe hơi,0,2650000000.0
24,310,2748,64.5,4,3,3,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,Hẻm xe hơi,0,3500000000.0
14,171,1656,56.0,2,2,2,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,4000000000.0
16,199,1898,60.0,4,5,3,"Nhà ngõ, hẻm",Nội thất cao cấp,Hẻm xe hơi,0,7390000000.0
20,253,2495,98.0,3,2,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,Nhà nở hậu,0,2900000000.0
15,182,1792,30.0,2,2,0,"Nhà ngõ, hẻm",Nội thất cao cấp,"Hẻm xe hơi,Nhà nở hậu",0,3250000000.0
19,241,2312,87.0,4,3,4,"Nhà mặt phố, mặt tiền",,Hẻm xe hơi,0,6979000000.0
20,253,2491,100.0,3,2,1,"Nhà ngõ, hẻm",Bàn giao thô,,1,1470000000.0
18,235,2221,56.1,2,3,1,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,,0,12500000000.0
7,78,665,34.0,3,4,4,"Nhà ngõ, hẻm",Nội thất cao cấp,Hẻm xe hơi,0,6500000000.0
10,125,1108,30.0,2,0,3,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,6000000000.0
12,151,1314,60.0,2,2,2,"Nhà ngõ, hẻm",,"Hẻm xe hơi,Nhà nở hậu",0,4500000000.0
13,157,1422,33.6,3,3,2,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,,0,2900000000.0
17,215,2047,53.0,4,4,4,"Nhà ngõ, hẻm",Nội thất cao cấp,,0,10150000000.0
20,253,2500,90.0,2,3,1,"Nhà mặt phố, mặt tiền",,Hẻm xe hơi,0,1050000000.0
12,147,1271,52.0,4,5,3,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,4550000000.0
6,64,507,50.0,4,4,4,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,,0,10100000000.0
17,213,2034,39.0,3,4,4,"Nhà ngõ, hẻm",Nội thất cao cấp,,0,8600000000.0
14,166,1535,72.0,4,4,4,"Nhà mặt phố, mặt tiền",,,0,7300000000.0
7,74,587,56.7,3,2,1,"Nhà ngõ, hẻm",,,0,4650000000.0
17,221,2100,30.0,3,4,4,"Nhà ngõ, hẻm",Nội thất cao cấp,,0,7150000000.0
14,169,1593,48.0,2,2,0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,Hẻm xe hơi,0,4269999999.9999995
14,172,1671,76.0,4,5,5,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,5500000000.0
12,147,1271,40.0,2,1,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,2690000000.0
18,227,2139,21.8,2,1,2,"Nhà ngõ, hẻm",,,0,2290000000.0
6,70,553,46.0,4,3,4,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,5000000000.0
16,205,1963,61.0,4,4,4,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,Hẻm xe hơi,0,8490000000.0
6,72,566,72.0,4,3,4,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,6400000000.0
18,237,2247,69.0,6,5,6,"Nhà mặt phố, mặt tiền",,,0,15000000000.0
16,203,1950,66.0,4,4,3,"Nhà ngõ, hẻm",Nội thất cao cấp,Hẻm xe hơi,0,7650000000.0
18,239,2276,60.0,10,6,0,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,8393000000.000001
24,310,2748,40.0,1,1,1,"Nhà ngõ, hẻm",,,0,780000000.0
18,232,2200,60.0,5,4,5,"Nhà ngõ, hẻm",Nội thất đầy đủ,"Hẻm xe hơi,Nhà nở hậu",0,7880000000.0
16,204,1955,25.05,1,1,2,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Hẻm xe hơi,0,4000000000.0
14,168,1568,41.0,3,3,4,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,4680000000.0
7,77,627,76.5,5,5,5,"Nhà mặt phố, mặt tiền",,,0,14800000000.0
15,184,1805,110.0,5,4,3,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,"Hẻm xe hơi,Nhà nở hậu",0,14800000000.0
16,201,1923,80.0,4,0,0,"Nhà ngõ, hẻm",,,0,8199999999.999999
6,70,554,45.0,5,3,3,Nhà phố liền kề,,,0,5000000000.0
7,78,659,24.0,2,0,0,"Nhà ngõ, hẻm",,,0,1290000000.0
16,199,1898,100.0,5,0,0,"Nhà mặt phố, mặt tiền",,,0,13000000000.0
9,109,986,78.0,4,4,1,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,4400000000.0
13,158,1442,25.0,3,0,0,"Nhà ngõ, hẻm",,,0,1370000000.0
16,201,1923,75.0,3,0,0,"Nhà ngõ, hẻm",,,0,8800000000.0
18,229,2171,32.0,4,4,0,Nhà phố liền kề,Nội thất đầy đủ,Hẻm xe hơi,0,2790000000.0
16,204,1955,70.0,5,0,0,Nhà phố liền kề,,Hẻm xe hơi,0,7600000000.0
16,205,1966,48.0,3,3,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,5790000000.0
16,199,1898,106.0,2,2,0,"Nhà ngõ, hẻm",Nội thất đầy đủ,"Hẻm xe hơi,Nhà nở hậu",0,13000000000.0
16,211,2015,62.0,2,0,0,"Nhà mặt phố, mặt tiền",,,0,6500000000.0
15,179,1773,30.0,2,2,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,,0,4450000000.0
19,244,2356,48.0,4,3,0,"Nhà ngõ, hẻm",,,0,3850000000.0
16,211,2016,60.0,3,0,0,"Nhà mặt phố, mặt tiền",,,0,6500000000.0
18,239,2291,80.0,4,3,3,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,11500000000.0
3,29,318,61.0,2,0,2,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,11000000000.0
10,117,1045,52.0,2,0,3,"Nhà ngõ, hẻm",,"Nhà nở hậu,Hẻm xe hơi",0,8000000000.0
8,88,814,74.5,4,2,2,"Nhà ngõ, hẻm",,,0,3100000000.0
18,239,2278,117.0,6,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,11000000000.0
12,148,1288,30.5,2,2,2,"Nhà mặt phố, mặt tiền",,"Hẻm xe hơi,Nhà nở hậu",0,2680000000.0
12,148,1287,81.0,3,0,0,"Nhà ngõ, hẻm",Nội thất cao cấp,"Hẻm xe hơi,Nhà nở hậu",0,4580000000.0
16,197,1888,85.0,4,5,4,"Nhà ngõ, hẻm",Nội thất cao cấp,Hẻm xe hơi,0,6000000000.0
16,210,2004,76.5,4,5,4,"Nhà ngõ, hẻm",Nội thất cao cấp,Hẻm xe hơi,0,6000000000.0
16,209,1997,76.0,4,5,4,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,1,6000000000.0
19,249,2455,47.0,3,4,6,Nhà biệt thự,Nội thất đầy đủ,,0,7000000000.0
12,148,1292,43.0,2,2,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,2680000000.0
16,204,1954,34.0,2,2,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,,0,3650000000.0
8,97,873,48.0,4,3,4,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,4300000000.0
7,82,729,53.0,2,2,2,"Nhà ngõ, hẻm",,,0,4700000000.0
16,210,2001,34.0,2,2,2,"Nhà ngõ, hẻm",Nội thất cao cấp,Hẻm xe hơi,0,5100000000.0
20,260,2538,80.0,2,2,0,"Nhà mặt phố, mặt tiền",,Hẻm xe hơi,0,890000000.0
4,39,356,40.0,4,0,0,"Nhà ngõ, hẻm",,Nhà nở hậu,0,3500000000.0
14,166,1543,50.0,2,2,2,Nhà phố liền kề,,Hẻm xe hơi,0,4000000000.0
18,239,2278,73.0,2,0,4,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,10000000000.0
10,125,1109,35.0,4,4,0,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,3050000000.0
15,177,1759,68.0,4,5,4,"Nhà ngõ, hẻm",Nội thất đầy đủ,Nhà nở hậu,1,6300000000.0
19,243,2343,56.0,3,2,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,5800000000.0
12,147,1272,100.0,4,0,0,"Nhà ngõ, hẻm",,"Hẻm xe hơi,Nhà nở hậu",0,5780000000.0
19,244,2356,40.0,4,3,4,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,5860000000.0
19,243,2350,64.0,7,0,5,Nhà phố liền kề,,Hẻm xe hơi,0,7000000000.0
18,227,2139,22.0,2,0,0,"Nhà ngõ, hẻm",,,0,2300000000.0
13,156,1382,35.0,2,2,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,3600000000.0
15,183,1802,45.5,3,0,0,"Nhà ngõ, hẻm",,,0,4500000000.0
4,33,330,42.0,4,0,0,"Nhà ngõ, hẻm",,"Nhà nở hậu,Hẻm xe hơi",0,4000000000.0
19,244,2357,10.0,2,0,0,"Nhà ngõ, hẻm",,,1,1320000000.0
16,205,1967,60.0,4,0,3,"Nhà mặt phố, mặt tiền",,"Hẻm xe hơi,Nhà nở hậu",1,4600000000.0
12,143,1227,51.0,4,5,3,"Nhà ngõ, hẻm",Nội thất cao cấp,Hẻm xe hơi,0,4850000000.0
14,166,1537,75.0,2,2,1,"Nhà mặt phố, mặt tiền",,Hẻm xe hơi,0,2500000000.0
2,17,195,50.0,4,4,4,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,8000000000.0
15,193,1862,62.0,4,5,2,Nhà phố liền kề,Nội thất đầy đủ,Hẻm xe hơi,0,2550000000.0
15,182,1792,35.0,4,3,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,2750000000.0
20,252,2485,81.0,3,2,1,"Nhà mặt phố, mặt tiền",,Hẻm xe hơi,0,670000000.0
9,102,901,50.0,2,1,0,"Nhà ngõ, hẻm",Bàn giao thô,Hẻm xe hơi,0,1500000000.0
10,119,1060,20.0,2,2,1,"Nhà ngõ, hẻm",Nội thất đầy đủ,,0,2600000000.0
8,86,777,43.3,2,3,1,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,Nhà nở hậu,0,915000000.0
19,249,2457,53.0,2,2,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,,1,4200000000.0
9,107,949,64.0,3,4,3,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,Hẻm xe hơi,0,6000000000.0
14,169,1618,26.0,4,3,4,"Nhà ngõ, hẻm",Nội thất cao cấp,"Nhà nở hậu,Hẻm xe hơi",0,2200000000.0
14,170,1626,70.0,2,1,2,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,,0,3700000000.0
12,147,1266,52.0,4,5,3,"Nhà ngõ, hẻm",Nội thất cao cấp,,0,4550000000.0
19,246,2390,50.0,3,2,2,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Hẻm xe hơi,0,4900000000.0
19,247,2421,91.0,5,5,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,7500000000.0
20,262,2545,95.0,2,3,1,"Nhà mặt phố, mặt tiền",,Hẻm xe hơi,0,750000000.0
12,147,1266,52.2,4,4,4,"Nhà ngõ, hẻm",Nội thất đầy đủ,"Hẻm xe hơi,Nhà nở hậu",0,4850000000.0
16,199,1903,64.0,4,0,4,"Nhà ngõ, hẻm",,"Hẻm xe hơi,Nhà nở hậu",0,5000000000.0
13,156,1403,93.0,2,2,1,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,5300000000.0
4,37,349,50.0,4,5,0,"Nhà ngõ, hẻm",,"Nhà nở hậu,Hẻm xe hơi",0,4500000000.0
14,170,1647,32.0,3,3,1,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,2500000000.0
19,241,2310,44.0,3,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,4500000000.0
13,156,1410,23.0,2,2,2,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,,0,2490000000.0
13,162,1490,93.0,2,0,0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,,0,8600000000.0
5,45,383,30.5,4,4,3,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,1,3780000000.0
14,169,1616,38.0,2,2,2,"Nhà ngõ, hẻm",,"Hẻm xe hơi,Nhà nở hậu",0,1580000000.0
19,241,2312,72.0,2,2,1,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,9500000000.0
14,169,1618,42.0,2,2,2,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,Hẻm xe hơi,1,4350000000.0
17,217,2064,60.0,3,4,3,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,1,3800000000.0
14,168,1580,80.0,7,6,4,"Nhà ngõ, hẻm",Nội thất đầy đủ,"Hẻm xe hơi,Nhà nở hậu",1,6300000000.0
12,150,1309,87.4,4,2,2,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Hẻm xe hơi,0,3850000000.0
2,17,195,50.0,4,4,4,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,8000000000.0
16,197,1887,114.0,6,0,0,"Nhà ngõ, hẻm",,"Nhà nở hậu,Hẻm xe hơi",0,13800000000.0
9,110,996,83.0,3,3,3,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,6500000000.0
14,167,1556,64.0,3,2,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,4600000000.0
13,156,1387,56.0,4,3,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,"Nhà nở hậu,Hẻm xe hơi",1,3890000000.0
8,86,777,44.0,3,2,0,"Nhà ngõ, hẻm",,,0,2750000000.0
19,246,2404,105.0,4,5,0,"Nhà ngõ, hẻm",,"Hẻm xe hơi,Nhà nở hậu",0,8100000000.0
16,205,1966,48.0,3,3,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,5790000000.0
10,115,1033,19.0,2,3,4,"Nhà ngõ, hẻm",,Nhà nở hậu,0,4099999999.9999995
7,76,615,40.0,2,0,0,"Nhà ngõ, hẻm",,,0,3450000000.0
19,243,2341,25.0,3,0,0,"Nhà ngõ, hẻm",,,0,1650000000.0
19,243,2351,56.0,3,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,4500000000.0
18,235,2223,52.0,7,5,6,"Nhà ngõ, hẻm",Nội thất đầy đủ,"Hẻm xe hơi,Nhà nở hậu",0,7700000000.0
7,76,607,61.0,2,2,1,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Hẻm xe hơi,0,6500000000.0
7,74,587,85.0,4,5,3,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,,0,8600000000.0
7,76,615,75.0,2,2,1,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,6500000000.0
13,158,1441,76.0,2,2,1,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,,0,4200000000.0
7,76,607,24.0,2,0,2,"Nhà ngõ, hẻm",,,0,2550000000.0
13,160,1459,105.0,3,3,2,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,,0,8900000000.0
15,182,1796,32.0,2,2,2,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,,0,3250000000.0
18,228,2158,20.0,2,2,1,"Nhà ngõ, hẻm",Nội thất đầy đủ,,0,2200000000.0
15,184,1810,28.0,2,2,0,"Nhà ngõ, hẻm",,,0,2650000000.0
16,201,1924,10.0,2,0,0,"Nhà ngõ, hẻm",,,1,1550000000.0
17,221,2099,15.0,2,2,0,"Nhà ngõ, hẻm",Nội thất đầy đủ,,0,2190000000.0
14,168,1568,48.0,4,4,3,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,4000000000.0
12,148,1282,75.65,10,6,5,"Nhà ngõ, hẻm",Nội thất đầy đủ,"Hẻm xe hơi,Nhà nở hậu",0,7000000000.0
12,145,1255,65.0,3,0,0,"Nhà ngõ, hẻm",,,0,1850000000.0
14,170,1647,47.0,4,3,4,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Hẻm xe hơi,0,4900000000.0
20,265,2557,64.0,3,2,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,2350000000.0
20,265,2557,58.8,2,2,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,1900000000.0
16,203,1948,20.0,2,2,1,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,,0,2600000000.0
15,193,1864,15.0,2,2,1,"Nhà ngõ, hẻm",Nội thất đầy đủ,,1,1650000000.0
15,179,1776,98.0,10,6,5,"Nhà ngõ, hẻm",Nội thất cao cấp,Nhà nở hậu,0,12800000000.0
15,192,1850,80.0,10,6,4,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,Hẻm xe hơi,0,12500000000.0
12,147,1269,38.0,2,2,1,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,"Hẻm xe hơi,Nhà nở hậu",0,1980000000.0
16,197,1889,55.0,3,0,2,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,3600000000.0
10,121,1075,56.0,4,3,4,"Nhà ngõ, hẻm",Nội thất đầy đủ,,1,3990000000.0
5,46,391,24.0,2,3,5,"Nhà ngõ, hẻm",Nội thất đầy đủ,,0,5700000000.0
15,182,1795,47.0,4,4,4,"Nhà ngõ, hẻm",Nội thất đầy đủ,,1,3350000000.0
24,312,2755,100.0,4,0,0,Nhà phố liền kề,,,0,7300000000.0
20,254,2506,90.0,5,4,0,"Nhà mặt phố, mặt tiền",,,0,8800000000.0
14,171,1662,72.0,4,5,3,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,,0,8300000000.000001
7,82,729,48.0,3,4,4,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,5550000000.0
18,225,2122,46.0,3,0,0,"Nhà mặt phố, mặt tiền",,"Hẻm xe hơi,Nhà nở hậu",0,4390000000.0
16,206,1968,37.0,2,0,0,"Nhà ngõ, hẻm",,,0,4380000000.0
12,147,1272,65.2,3,3,1,"Nhà ngõ, hẻm",Nội thất đầy đủ,"Hẻm xe hơi,Nhà nở hậu,Hiện trạng khác",0,2280000000.0
3,28,317,48.0,3,3,1,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,3500000000.0
19,247,2423,50.7,3,3,1,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,3100000000.0
17,221,2095,37.6,3,3,2,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,Hẻm xe hơi,0,5000000000.0
15,187,1828,52.7,3,3,1,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,4300000000.0
14,171,1656,63.5,4,4,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,3300000000.0
17,222,2103,40.0,3,3,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,3400000000.0
18,235,2219,53.0,3,3,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,3500000000.0
19,246,2399,80.0,4,4,3,"Nhà ngõ, hẻm",,"Nhà nở hậu,Hẻm xe hơi",0,7500000000.0
7,81,717,73.1,3,4,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,,0,4110000000.0000005
18,228,2158,60.0,2,0,2,"Nhà ngõ, hẻm",,,0,4099999999.9999995
12,146,1259,60.0,2,2,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,1,3000000000.0
16,199,1906,50.3,3,3,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,3510000000.0
18,237,2252,41.0,4,3,0,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,3530000000.0
18,225,2123,52.0,3,0,0,"Nhà ngõ, hẻm",,Nhà nở hậu,0,4390000000.0
13,156,1387,68.0,4,5,3,Nhà phố liền kề,Hoàn thiện cơ bản,Hẻm xe hơi,0,11400000000.0
16,198,1894,42.8,3,2,1,"Nhà ngõ, hẻm",Nội thất đầy đủ,,0,5500000000.0
18,235,2217,64.0,3,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,9800000000.0
12,148,12921,43.0,2,2,2,"Nhà ngõ, hẻm",,,0,2750000000.0
